parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
"logmu[40-44, 2013]",-6.168015770090946,0.0459835730986317,0.0009762255503945163,2215.90086356342,872.5298493685077,0.9992627836551096,5.538796716474958
"logmu[40-44, 2014]",-6.193635683144787,0.04642595178638553,0.0012225351335275615,1468.868882865231,702.0463018540662,1.0005977840323745,3.6715388667085698
"logmu[40-44, 2015]",-6.377683824826951,0.04299300264996718,0.0013223056861916501,1071.1897096796881,699.87917284779,0.9997821057999263,2.6775124033096493
"logmu[40-44, 2016]",-6.602162272053477,0.04577596004204684,0.0011747545328842043,1523.1170064707617,638.2370001705867,1.0017136417126078,3.807135785253948
"logmu[40-44, 2017]",-6.734421924945647,0.04485539762823047,0.001128869144429377,1544.7887566774634,613.710185867255,0.9994429629107591,3.8613058164403222
"logmu[45-49, 1997]",-5.529675426442204,0.053135660186024676,0.001480575380381585,1288.3071362974558,741.3550179649819,1.0017639398484863,3.220212354112555
"logmu[45-49, 1998]",-5.613472370395017,0.05388646102159714,0.0016328007240984765,1110.0427802879362,684.082306673022,1.0000813614022455,2.7746283273333754
"logmu[45-49, 1999]",-5.520428988701211,0.052589265705193115,0.0014446956052546409,1328.378752461406,755.8311017538582,0.9998292968542547,3.320374116618398
"logmu[45-49, 2000]",-5.626946933235317,0.053565944351806394,0.001253187271621034,1846.0706343304396,817.9943926704401,0.9994683903251708,4.614380605171706
"logmu[45-49, 2001]",-5.602444639848628,0.0508199848158296,0.0012964069786291586,1587.3014588231042,767.4708946159524,1.0003377827834237,3.967569241363625
"logmu[45-49, 2002]",-5.640861493436942,0.04989188213053433,0.0012523657341347166,1582.537658580848,523.6584700886687,0.9993679603285699,3.955661794792518
"logmu[45-49, 2003]",-5.697757738237433,0.05037076429922072,0.0013572359026876517,1371.0867251053996,815.3993074309109,1.00052501001514,3.427125633591704
"logmu[45-49, 2004]",-5.843535264821842,0.0492620023826686,0.001078885764740325,1982.3358627945017,684.0029810422266,1.0058321025068493,4.954984922087194
"logmu[45-49, 2005]",-5.922681890450013,0.049838600709611595,0.0011445621279017385,1900.2053469671928,655.7141229877061,1.0009099004026,4.749694045195185
"logmu[45-49, 2006]",-5.940583300669179,0.04706862853912685,0.0012881549149226519,1299.4489077760632,793.0973310498691,1.0005481556782378,3.2480619787488236
"logmu[45-49, 2007]",-5.80610850236538,0.045579778040635,0.0014577326933195645,965.8680722420385,740.2453695520675,0.9996012957984501,2.414253721838079
"logmu[45-49, 2008]",-5.649585067541188,0.04007071472065511,0.0012404838186584942,1061.3788961166779,787.2228435606163,1.00169018774245,2.652989599585766
"logmu[45-49, 2009]",-5.691582095886999,0.04391991945504584,0.001046381426834479,1723.3029302638633,537.1016478775305,1.002193812689224,4.307514279446454
"logmu[45-49, 2010]",-5.611042873332341,0.04344241526131123,0.0010805567963264172,1627.9919568026903,595.3439469200135,0.9992238106148271,4.069277941561806
"logmu[45-49, 2011]",-5.619707087077977,0.04128253602984735,0.0011058340080410583,1441.46089984052,534.710114782811,0.9994636976067381,3.6030307268009265
"logmu[45-49, 2012]",-5.706087383099406,0.044943933656317485,0.0010836477572969633,1723.1992410665314,738.4155212776344,1.000933144833094,4.3072551011613776
"logmu[45-49, 2013]",-5.6899429942307975,0.03928583024256789,0.0008372288452003243,2186.018108984188,742.6618523412209,0.999078428999344,5.464102714742177
"logmu[45-49, 2014]",-5.79450438660718,0.04338450348013681,0.0010470179414621182,1715.4583855654996,730.2083276174372,1.0052687244860807,4.287906300076986
"logmu[45-49, 2015]",-5.972691574565392,0.04246008638057761,0.0011461580393542742,1375.0048973136911,703.1755104221044,0.9991628398535067,3.4369193746920934
"logmu[45-49, 2016]",-6.135988074800569,0.04097478556597254,0.001031060495417896,1587.6244346326544,703.1755104221039,0.9991195136376982,3.968376541628205
"logmu[45-49, 2017]",-6.313070547897254,0.03991370169888285,0.001045723331505601,1476.7791632342946,766.2824147566429,1.0031024486721671,3.691311156911169
"logmu[50-54, 1997]",-4.68016146855067,0.053061485335871045,0.001565475753726912,1172.0320460364735,644.1833310158382,0.9991600249656991,2.9295747634444895
"logmu[50-54, 1998]",-4.956478003474524,0.059208127914581694,0.0013852168331697527,1829.432114962448,635.4537811796987,1.0003344520616209,4.572791480875669
"logmu[50-54, 1999]",-5.032615916294233,0.05476921303222624,0.001451952634712201,1435.5907247471862,645.0315255569152,1.001678733581541,3.5883578201439903
"logmu[50-54, 2000]",-5.011173203247761,0.05201424294670988,0.0016281105004898886,1032.016733435091,474.915737929274,1.00499683364275,2.5795968531305626
"logmu[50-54, 2001]",-5.14155714695726,0.05292259728391389,0.0012140011429472354,1878.3059293021422,819.5145588338759,1.0052745944727381,4.694954943527597
"logmu[50-54, 2002]",-5.137949699003613,0.05234930943388755,0.0011063244610674786,2238.7414837451765,695.9333008011502,0.9996470608369158,5.5958884186107305
"logmu[50-54, 2003]",-5.2300515160841226,0.04711754429135728,0.0012596404499220914,1360.5678187286826,717.5751270447646,0.9996601746230339,3.4008329031459135
"logmu[50-54, 2004]",-5.2910745792511324,0.04690144220135509,0.0013001152874515156,1317.5586575764441,634.9549320342342,0.9993203837733161,3.293328544767138
"logmu[50-54, 2005]",-5.4451123168720565,0.048403472585616655,0.0012665141807818789,1485.389734819923,731.8579601616211,0.9991023995920278,3.7128338732066792
"logmu[50-54, 2006]",-5.522117487451819,0.047232731313572085,0.0010704156919520758,1955.7477339823395,737.151532863469,0.999251534578502,4.888526064209772
"logmu[50-54, 2007]",-5.225297535581465,0.04029171749911044,0.0009070278275320061,1929.0823360321665,659.9509126269834,1.002113576272904,4.821874066803892
"logmu[50-54, 2008]",-5.124643030490821,0.03627941103165535,0.0009473589790971674,1466.3163466853891,729.1902697253606,0.9991081173669595,3.665158626850341
