parameters,mean,std,mcse,ess_bulk,ess_tail,rhat,ess_per_sec
"logmu[50-54, 2012]",-5.812645123320242,0.02274286513412087,0.0006685096618682527,1170.5052935766407,660.0080116743662,1.0006334193778053,1.747536654175393
"logmu[50-54, 2013]",-5.8771903716479565,0.023913025286782495,0.0009027090923627889,697.2806015437567,625.0234991772923,1.0037602586413592,1.041023407694138
"logmu[50-54, 2014]",-5.825002310496403,0.022584903686612156,0.0007570016451688796,887.157165434648,655.5799558823209,1.0016723048821214,1.324504616185129
"logmu[50-54, 2015]",-5.837669127328961,0.022270400055362446,0.0005829533430605864,1475.9015597866155,679.9053198010204,0.9994706290871955,2.203486039606594
"logmu[50-54, 2016]",-5.798314484134686,0.021721692165360858,0.0006877307537888912,1000.0182237100694,840.9950449542373,0.9991543866598634,1.4930035005965476
"logmu[50-54, 2017]",-5.672588701675626,0.02197950707503958,0.0005132333324862947,1816.4968307197876,683.1526046268468,0.9994899919050061,2.71198670462776
"logmu[55-59, 1997]",-4.4110641927356395,0.021357122229119098,0.000705278263501304,912.0141612979173,537.5410701625725,0.9990303204142598,1.361615521724921
"logmu[55-59, 1998]",-4.501078759443578,0.019924078215411773,0.0006951663526155945,835.1037285589687,629.5011556900263,0.9993093273502617,1.2467900689590352
"logmu[55-59, 1999]",-4.633188070437417,0.01868535727244328,0.0005218789454834257,1275.0715857489427,637.1782087030865,0.9997185469257088,1.90365164943863
"logmu[55-59, 2000]",-4.7573011147244655,0.020252715772413707,0.0005631149380609568,1341.787360159478,789.3021536279027,1.001780924745199,2.0032567190046597
"logmu[55-59, 2001]",-4.844460718290358,0.019887780891831734,0.00048151273237344164,1709.8931983539971,725.4512651435408,0.9990299866482928,2.5528300087548086
"logmu[55-59, 2002]",-4.863066514581526,0.019998674499954718,0.0006167862358790079,1047.4200296207082,651.5287494891969,0.999631300417474,1.5637732730679144
"logmu[55-59, 2003]",-4.863606956206094,0.01930472099880867,0.00066042915369905,852.2556868434577,748.8006752500359,1.0124158459123815,1.2723975360568074
"logmu[55-59, 2004]",-4.851129524457234,0.01841144773250826,0.0005746682905961833,1036.4187312945694,605.5244400297315,1.0007885743432108,1.5473485954744446
"logmu[55-59, 2005]",-4.776871766609498,0.01718796016152204,0.0005724955012839888,930.1501316762991,755.0094124439814,0.999682012050569,1.3886920955509294
