"model","year","age_group","sex","education","n_observations","mse","rmse","grouping","sqrt_mse","diff","within_tolerance"
"Model C",2014,"Age 04","Female","Post Secondary",1,4.2428490773769e-05,0.00651371558895297,"model_year_age_group_sex_education",0.00651371558895297,0,TRUE
"Model C",2014,"Age 04","Female","Primary",1,0.000239157914126674,0.0154647312982371,"model_year_age_group_sex_education",0.0154647312982371,0,TRUE
"Model C",2014,"Age 04","Female","Secondary",1,2.38500605927807e-05,0.00488365238246752,"model_year_age_group_sex_education",0.00488365238246752,0,TRUE
"Model C",2014,"Age 04","Male","No Formal Education",1,0.0283094992116244,0.168254269519749,"model_year_age_group_sex_education",0.168254269519749,0,TRUE
"Model C",2014,"Age 04","Male","Post Secondary",1,0.0375544530136476,0.193789713384502,"model_year_age_group_sex_education",0.193789713384502,0,TRUE
"Model C",2014,"Age 04","Male","Primary",1,0.01041883372192,0.102072688423104,"model_year_age_group_sex_education",0.102072688423104,0,TRUE
"Model C",2014,"Age 04","Male","Secondary",1,0.0123728204647435,0.111233180592589,"model_year_age_group_sex_education",0.111233180592589,0,TRUE
"Model C",2014,"Age 05","Female","No Formal Education",1,6.82433986474589e-05,0.00826095627923662,"model_year_age_group_sex_education",0.00826095627923662,0,TRUE
"Model C",2014,"Age 05","Female","Post Secondary",1,4.14488074854945e-05,0.00643807482757808,"model_year_age_group_sex_education",0.00643807482757808,0,TRUE
"Model C",2014,"Age 05","Female","Primary",1,0.000158072458984862,0.0125726870232605,"model_year_age_group_sex_education",0.0125726870232605,0,TRUE
"Model C",2014,"Age 05","Female","Secondary",1,1.66037621056152e-05,0.00407477141759083,"model_year_age_group_sex_education",0.00407477141759083,0,TRUE
"Model C",2014,"Age 05","Male","No Formal Education",1,0.0131278690808593,0.114576913385111,"model_year_age_group_sex_education",0.114576913385111,0,TRUE
"Model C",2014,"Age 05","Male","Post Secondary",1,0.0120729031037313,0.109876763256529,"model_year_age_group_sex_education",0.109876763256529,0,TRUE
"Model C",2014,"Age 05","Male","Primary",1,0.0096998085437658,0.098487606041399,"model_year_age_group_sex_education",0.098487606041399,0,TRUE
"Model C",2014,"Age 05","Male","Secondary",1,0.0311672597355668,0.176542515376797,"model_year_age_group_sex_education",0.176542515376797,0,TRUE
"Model C",2014,"Age 06","Female","No Formal Education",1,2.48710147015529e-05,0.00498708478989007,"model_year_age_group_sex_education",0.00498708478989007,0,TRUE
"Model C",2014,"Age 06","Female","Post Secondary",1,1.20301302993288e-05,0.00346844782277733,"model_year_age_group_sex_education",0.00346844782277733,0,TRUE
"Model C",2014,"Age 06","Female","Primary",1,2.21830917013885e-05,0.00470989296071456,"model_year_age_group_sex_education",0.00470989296071456,0,TRUE
"Model C",2014,"Age 06","Female","Secondary",1,7.38440627472402e-06,0.00271742640649641,"model_year_age_group_sex_education",0.00271742640649641,0,TRUE
"Model C",2014,"Age 06","Male","No Formal Education",1,0.0941379364667741,0.306819061446277,"model_year_age_group_sex_education",0.306819061446277,0,TRUE
"Model C",2014,"Age 06","Male","Post Secondary",1,0.000550559468880157,0.0234640036839444,"model_year_age_group_sex_education",0.0234640036839444,0,TRUE
"Model C",2014,"Age 06","Male","Primary",1,0.0154718621070043,0.12438594015002,"model_year_age_group_sex_education",0.12438594015002,0,TRUE
"Model C",2014,"Age 06","Male","Secondary",1,0.0212679239765363,0.14583526314488,"model_year_age_group_sex_education",0.14583526314488,0,TRUE
"Model C",2014,"Age 07","Female","No Formal Education",1,1.97229017624487e-05,0.0044410473722365,"model_year_age_group_sex_education",0.0044410473722365,0,TRUE
"Model C",2014,"Age 07","Female","Post Secondary",1,9.43931905995918e-06,0.00307234748359608,"model_year_age_group_sex_education",0.00307234748359608,0,TRUE
"Model C",2014,"Age 07","Female","Primary",1,1.7556263246657e-05,0.00419001948046271,"model_year_age_group_sex_education",0.00419001948046271,0,TRUE
"Model C",2014,"Age 07","Female","Secondary",1,6.87149291026052e-06,0.00262135325934154,"model_year_age_group_sex_education",0.00262135325934154,0,TRUE
"Model C",2014,"Age 07","Male","No Formal Education",1,0.0243943278724949,0.156186836425145,"model_year_age_group_sex_education",0.156186836425145,0,TRUE
"Model C",2014,"Age 07","Male","Post Secondary",1,0.0276176189933098,0.166185495736872,"model_year_age_group_sex_education",0.166185495736872,0,TRUE
"Model C",2014,"Age 07","Male","Primary",1,0.0421180442972554,0.20522681183816,"model_year_age_group_sex_education",0.20522681183816,0,TRUE
"Model C",2014,"Age 07","Male","Secondary",1,0.00640575966596688,0.0800359898168748,"model_year_age_group_sex_education",0.0800359898168748,0,TRUE
"Model C",2014,"Age 08","Female","No Formal Education",1,1.85585611329084e-05,0.00430796484815144,"model_year_age_group_sex_education",0.00430796484815144,0,TRUE
"Model C",2014,"Age 08","Female","Post Secondary",1,2.35968807691369e-07,0.000485766206823168,"model_year_age_group_sex_education",0.000485766206823168,0,TRUE
"Model C",2014,"Age 08","Female","Primary",1,1.84448633697305e-08,0.000135811867558511,"model_year_age_group_sex_education",0.000135811867558511,0,TRUE
"Model C",2014,"Age 08","Female","Secondary",1,4.01731218255116e-06,0.00200432337274981,"model_year_age_group_sex_education",0.00200432337274981,0,TRUE
"Model C",2014,"Age 08","Male","No Formal Education",1,0.323908518187965,0.569129614576473,"model_year_age_group_sex_education",0.569129614576473,0,TRUE
"Model C",2014,"Age 08","Male","Post Secondary",1,0.00517313925103654,0.0719245385875817,"model_year_age_group_sex_education",0.0719245385875817,0,TRUE
"Model C",2014,"Age 08","Male","Primary",1,0.0178327192295057,0.133539204840772,"model_year_age_group_sex_education",0.133539204840772,0,TRUE
"Model C",2014,"Age 08","Male","Secondary",1,0.000151335032604364,0.0123018304574711,"model_year_age_group_sex_education",0.0123018304574711,0,TRUE
"Model C",2014,"Age 09","Female","No Formal Education",1,6.52032867579899e-06,0.00255349342583822,"model_year_age_group_sex_education",0.00255349342583822,0,TRUE
"Model C",2014,"Age 09","Female","Post Secondary",1,2.1138466094164e-07,0.00045976587622576,"model_year_age_group_sex_education",0.00045976587622576,0,TRUE
"Model C",2014,"Age 09","Female","Primary",1,2.64404699034467e-06,0.00162605257920667,"model_year_age_group_sex_education",0.00162605257920667,0,TRUE
"Model C",2014,"Age 09","Female","Secondary",1,9.30693371792307e-06,0.00305072675241869,"model_year_age_group_sex_education",0.00305072675241869,0,TRUE
"Model C",2014,"Age 09","Male","No Formal Education",1,0.0399180323658722,0.199794975827402,"model_year_age_group_sex_education",0.199794975827402,0,TRUE
"Model C",2014,"Age 09","Male","Post Secondary",1,0.0100359797107721,0.100179737026866,"model_year_age_group_sex_education",0.100179737026866,0,TRUE
"Model C",2014,"Age 09","Male","Primary",1,0.0237441261857188,0.154091291725778,"model_year_age_group_sex_education",0.154091291725778,0,TRUE
"Model C",2014,"Age 09","Male","Secondary",1,0.0240503168164892,0.155081645646702,"model_year_age_group_sex_education",0.155081645646702,0,TRUE
"Model C",2014,"Age 10","Female","No Formal Education",1,1.28256686285591e-06,0.00113250468557791,"model_year_age_group_sex_education",0.00113250468557791,0,TRUE
"Model C",2014,"Age 10","Female","Post Secondary",1,1.65957056879844e-06,0.00128824321026677,"model_year_age_group_sex_education",0.00128824321026677,0,TRUE
"Model C",2014,"Age 10","Female","Primary",1,1.10987883597123e-07,0.00033314844078447,"model_year_age_group_sex_education",0.00033314844078447,0,TRUE
"Model C",2014,"Age 10","Female","Secondary",1,1.52616185135547e-05,0.00390661215294719,"model_year_age_group_sex_education",0.00390661215294719,0,TRUE
"Model C",2014,"Age 10","Male","No Formal Education",1,0.00364733028257077,0.0603931310876558,"model_year_age_group_sex_education",0.0603931310876558,0,TRUE
"Model C",2014,"Age 10","Male","Post Secondary",1,0.268555430840748,0.518223340694674,"model_year_age_group_sex_education",0.518223340694674,0,TRUE
"Model C",2014,"Age 10","Male","Primary",1,0.065163294821892,0.255271022291783,"model_year_age_group_sex_education",0.255271022291783,0,TRUE
"Model C",2014,"Age 10","Male","Secondary",1,0.0113315035693015,0.106449535317452,"model_year_age_group_sex_education",0.106449535317452,0,TRUE
"Model C",2014,"Age 11","Female","No Formal Education",1,2.33306027600608e-08,0.000152743585004611,"model_year_age_group_sex_education",0.000152743585004611,0,TRUE
"Model C",2014,"Age 11","Female","Post Secondary",1,2.06007717806632e-08,0.000143529689544231,"model_year_age_group_sex_education",0.000143529689544231,0,TRUE
"Model C",2014,"Age 11","Female","Primary",1,5.43963617637579e-09,7.37538892288114e-05,"model_year_age_group_sex_education",7.37538892288114e-05,0,TRUE
"Model C",2014,"Age 11","Female","Secondary",1,6.83854328361499e-07,0.000826954852674255,"model_year_age_group_sex_education",0.000826954852674255,0,TRUE
"Model C",2014,"Age 11","Male","No Formal Education",1,0.0936474723721558,0.306018745131987,"model_year_age_group_sex_education",0.306018745131987,0,TRUE
"Model C",2014,"Age 11","Male","Post Secondary",1,0.665676039548261,0.815889722663707,"model_year_age_group_sex_education",0.815889722663707,0,TRUE
"Model C",2014,"Age 11","Male","Primary",1,0.0479209390147036,0.218908517455817,"model_year_age_group_sex_education",0.218908517455817,0,TRUE
"Model C",2014,"Age 11","Male","Secondary",1,0.00727193363252798,0.0852756332871705,"model_year_age_group_sex_education",0.0852756332871705,0,TRUE
"Model C",2015,"Age 01","Female","No Formal Education",1,0.000509720355152132,0.0225769872913135,"model_year_age_group_sex_education",0.0225769872913135,0,TRUE
"Model C",2015,"Age 01","Female","Post Secondary",1,7.10897032997576e-06,0.0026662652399894,"model_year_age_group_sex_education",0.0026662652399894,0,TRUE
"Model C",2015,"Age 01","Female","Primary",1,0.00375808367778666,0.0613032109908336,"model_year_age_group_sex_education",0.0613032109908336,0,TRUE
"Model C",2015,"Age 01","Female","Secondary",1,1.11431262898812e-05,0.00333813215584422,"model_year_age_group_sex_education",0.00333813215584422,0,TRUE
"Model C",2015,"Age 01","Male","No Formal Education",1,0.066506487508849,0.257888517597913,"model_year_age_group_sex_education",0.257888517597913,0,TRUE
"Model C",2015,"Age 01","Male","Post Secondary",1,0.00915590646072858,0.0956865009326215,"model_year_age_group_sex_education",0.0956865009326215,0,TRUE
"Model C",2015,"Age 01","Male","Primary",1,0.0130303125285608,0.114150394342555,"model_year_age_group_sex_education",0.114150394342555,0,TRUE
"Model C",2015,"Age 01","Male","Secondary",1,0.0192335658642862,0.138685132095283,"model_year_age_group_sex_education",0.138685132095283,0,TRUE
"Model C",2015,"Age 02","Female","No Formal Education",1,0.000244976923324755,0.0156517386677888,"model_year_age_group_sex_education",0.0156517386677888,0,TRUE
"Model C",2015,"Age 02","Female","Post Secondary",1,1.89479597456569e-05,0.00435292542385657,"model_year_age_group_sex_education",0.00435292542385657,0,TRUE
"Model C",2015,"Age 02","Female","Primary",1,0.00111101538490333,0.0333318974092884,"model_year_age_group_sex_education",0.0333318974092884,0,TRUE
"Model C",2015,"Age 02","Female","Secondary",1,8.31574056828208e-06,0.0028837025797197,"model_year_age_group_sex_education",0.0028837025797197,0,TRUE
"Model C",2015,"Age 02","Male","No Formal Education",1,0.0154791390510472,0.124415188184752,"model_year_age_group_sex_education",0.124415188184752,0,TRUE
"Model C",2015,"Age 02","Male","Post Secondary",1,0.0492865515027725,0.22200574655349,"model_year_age_group_sex_education",0.22200574655349,0,TRUE
"Model C",2015,"Age 02","Male","Primary",1,0.000662606534777774,0.025741144783746,"model_year_age_group_sex_education",0.025741144783746,0,TRUE
"Model C",2015,"Age 02","Male","Secondary",1,0.00976117636312286,0.0987986657962691,"model_year_age_group_sex_education",0.0987986657962691,0,TRUE
"Model C",2015,"Age 03","Female","No Formal Education",1,0.000495686487466551,0.0222640177745741,"model_year_age_group_sex_education",0.0222640177745741,0,TRUE
"Model C",2015,"Age 03","Female","Post Secondary",1,7.43681749883394e-06,0.00272705289622954,"model_year_age_group_sex_education",0.00272705289622954,0,TRUE
"Model C",2015,"Age 03","Female","Primary",1,0.000480711473614771,0.0219251333773542,"model_year_age_group_sex_education",0.0219251333773542,0,TRUE
"Model C",2015,"Age 03","Female","Secondary",1,8.27861016872319e-06,0.002877257403974,"model_year_age_group_sex_education",0.002877257403974,0,TRUE
"Model C",2015,"Age 03","Male","No Formal Education",1,0.027432085452646,0.165626342870469,"model_year_age_group_sex_education",0.165626342870469,0,TRUE
"Model C",2015,"Age 03","Male","Post Secondary",1,0.0175842459349076,0.132605602954429,"model_year_age_group_sex_education",0.132605602954429,0,TRUE
"Model C",2015,"Age 03","Male","Primary",1,3.7388351793765e-05,0.00611460152371068,"model_year_age_group_sex_education",0.00611460152371068,0,TRUE
"Model C",2015,"Age 03","Male","Secondary",1,0.0386613609239357,0.196624924472804,"model_year_age_group_sex_education",0.196624924472804,0,TRUE
"Model C",2015,"Age 04","Female","No Formal Education",1,0.000263383547767769,0.0162290957162674,"model_year_age_group_sex_education",0.0162290957162674,0,TRUE
"Model C",2015,"Age 04","Female","Post Secondary",1,4.79990886264807e-05,0.00692813745724496,"model_year_age_group_sex_education",0.00692813745724496,0,TRUE
"Model C",2015,"Age 04","Female","Primary",1,0.00016129902991504,0.0127003555034904,"model_year_age_group_sex_education",0.0127003555034904,0,TRUE
"Model C",2015,"Age 04","Female","Secondary",1,3.37783543503444e-05,0.00581191486089949,"model_year_age_group_sex_education",0.00581191486089949,0,TRUE
"Model C",2015,"Age 04","Male","No Formal Education",1,0.00521346440151976,0.0722043239807684,"model_year_age_group_sex_education",0.0722043239807684,0,TRUE
"Model C",2015,"Age 04","Male","Post Secondary",1,0.0212485056532441,0.145768671713932,"model_year_age_group_sex_education",0.145768671713932,0,TRUE
"Model C",2015,"Age 04","Male","Primary",1,0.0146229922544173,0.120925564933215,"model_year_age_group_sex_education",0.120925564933215,0,TRUE
"Model C",2015,"Age 04","Male","Secondary",1,0.0104321683465245,0.102137986794946,"model_year_age_group_sex_education",0.102137986794946,0,TRUE
"Model C",2015,"Age 05","Female","No Formal Education",1,0.000170835830138385,0.0130704181317349,"model_year_age_group_sex_education",0.0130704181317349,0,TRUE
"Model C",2015,"Age 05","Female","Post Secondary",1,8.96589275410175e-06,0.00299431006312001,"model_year_age_group_sex_education",0.00299431006312001,0,TRUE
"Model C",2015,"Age 05","Female","Primary",1,0.000279129351165964,0.0167071646656745,"model_year_age_group_sex_education",0.0167071646656745,0,TRUE
"Model C",2015,"Age 05","Female","Secondary",1,1.50250182890437e-05,0.0038762118478024,"model_year_age_group_sex_education",0.0038762118478024,0,TRUE
"Model C",2015,"Age 05","Male","No Formal Education",1,0.0281686172501986,0.167835089448538,"model_year_age_group_sex_education",0.167835089448538,0,TRUE
"Model C",2015,"Age 05","Male","Post Secondary",1,0.00457518847018766,0.0676401394897117,"model_year_age_group_sex_education",0.0676401394897117,0,TRUE
"Model C",2015,"Age 05","Male","Primary",1,0.0142716456388527,0.11946399306424,"model_year_age_group_sex_education",0.11946399306424,0,TRUE
"Model C",2015,"Age 05","Male","Secondary",1,0.026521728650744,0.16285493130619,"model_year_age_group_sex_education",0.16285493130619,0,TRUE
"Model C",2015,"Age 06","Female","No Formal Education",1,1.22523910238242e-05,0.00350034155816603,"model_year_age_group_sex_education",0.00350034155816603,0,TRUE
"Model C",2015,"Age 06","Female","Post Secondary",1,1.58373796949037e-05,0.00397962054659784,"model_year_age_group_sex_education",0.00397962054659784,0,TRUE
"Model C",2015,"Age 06","Female","Primary",1,2.14990322644813e-05,0.00463670489296886,"model_year_age_group_sex_education",0.00463670489296886,0,TRUE
"Model C",2015,"Age 06","Female","Secondary",1,8.02559036722202e-06,0.002832947293407,"model_year_age_group_sex_education",0.002832947293407,0,TRUE
"Model C",2015,"Age 06","Male","No Formal Education",1,0.114863239359853,0.338914796608016,"model_year_age_group_sex_education",0.338914796608016,0,TRUE
"Model C",2015,"Age 06","Male","Post Secondary",1,0.000491162013700845,0.0221621752926207,"model_year_age_group_sex_education",0.0221621752926207,0,TRUE
"Model C",2015,"Age 06","Male","Primary",1,0.0170086641327608,0.130417269304187,"model_year_age_group_sex_education",0.130417269304187,0,TRUE
"Model C",2015,"Age 06","Male","Secondary",1,0.0194922122351197,0.139614512981709,"model_year_age_group_sex_education",0.139614512981709,0,TRUE
"Model C",2015,"Age 07","Female","No Formal Education",1,3.0146152880422e-05,0.0054905512364809,"model_year_age_group_sex_education",0.0054905512364809,0,TRUE
"Model C",2015,"Age 07","Female","Post Secondary",1,3.17341873612607e-06,0.00178140919951764,"model_year_age_group_sex_education",0.00178140919951764,0,TRUE
"Model C",2015,"Age 07","Female","Primary",1,8.8064966691446e-06,0.00296757420617322,"model_year_age_group_sex_education",0.00296757420617322,0,TRUE
"Model C",2015,"Age 07","Female","Secondary",1,6.35537204472417e-06,0.00252098632378761,"model_year_age_group_sex_education",0.00252098632378761,0,TRUE
"Model C",2015,"Age 07","Male","No Formal Education",1,0.027044882160489,0.164453282607825,"model_year_age_group_sex_education",0.164453282607825,0,TRUE
"Model C",2015,"Age 07","Male","Post Secondary",1,0.0183160984312043,0.135336981018509,"model_year_age_group_sex_education",0.135336981018509,0,TRUE
"Model C",2015,"Age 07","Male","Primary",1,0.0362403020678558,0.190368857925491,"model_year_age_group_sex_education",0.190368857925491,0,TRUE
"Model C",2015,"Age 07","Male","Secondary",1,0.0124674997464659,0.111657958724248,"model_year_age_group_sex_education",0.111657958724248,0,TRUE
"Model C",2015,"Age 08","Female","No Formal Education",1,4.65080209690852e-06,0.00215657183903262,"model_year_age_group_sex_education",0.00215657183903262,0,TRUE
"Model C",2015,"Age 08","Female","Post Secondary",1,1.13278276638724e-06,0.00106432267963585,"model_year_age_group_sex_education",0.00106432267963585,0,TRUE
"Model C",2015,"Age 08","Female","Primary",1,1.03731899210517e-09,3.22074369067948e-05,"model_year_age_group_sex_education",3.22074369067948e-05,0,TRUE
"Model C",2015,"Age 08","Female","Secondary",1,1.1486837757481e-05,0.00338922376916617,"model_year_age_group_sex_education",0.00338922376916617,0,TRUE
"Model C",2015,"Age 08","Male","No Formal Education",1,0.314331587226781,0.560652822365839,"model_year_age_group_sex_education",0.560652822365839,0,TRUE
"Model C",2015,"Age 08","Male","Post Secondary",1,0.000250866028978407,0.0158387508654694,"model_year_age_group_sex_education",0.0158387508654694,0,TRUE
"Model C",2015,"Age 08","Male","Primary",1,0.015794561078679,0.125676414170198,"model_year_age_group_sex_education",0.125676414170198,0,TRUE
"Model C",2015,"Age 08","Male","Secondary",1,0.000107781391302316,0.0103817817017271,"model_year_age_group_sex_education",0.0103817817017271,0,TRUE
"Model C",2015,"Age 09","Female","No Formal Education",1,9.72653321749239e-06,0.0031187390428653,"model_year_age_group_sex_education",0.0031187390428653,0,TRUE
"Model C",2015,"Age 09","Female","Post Secondary",1,4.65014172632301e-07,0.000681919476648307,"model_year_age_group_sex_education",0.000681919476648307,0,TRUE
"Model C",2015,"Age 09","Female","Primary",1,6.83662392543447e-09,8.26838794774076e-05,"model_year_age_group_sex_education",8.26838794774076e-05,0,TRUE
"Model C",2015,"Age 09","Female","Secondary",1,1.08930229861516e-05,0.00330045799642287,"model_year_age_group_sex_education",0.00330045799642287,0,TRUE
"Model C",2015,"Age 09","Male","No Formal Education",1,0.0380031756166986,0.194944032010981,"model_year_age_group_sex_education",0.194944032010981,0,TRUE
"Model C",2015,"Age 09","Male","Post Secondary",1,2.28242246356138e-05,0.00477747052692257,"model_year_age_group_sex_education",0.00477747052692257,0,TRUE
"Model C",2015,"Age 09","Male","Primary",1,0.0250074547163155,0.158137455134182,"model_year_age_group_sex_education",0.158137455134182,0,TRUE
"Model C",2015,"Age 09","Male","Secondary",1,0.0231417773345442,0.152124216791884,"model_year_age_group_sex_education",0.152124216791884,0,TRUE
"Model C",2015,"Age 10","Female","No Formal Education",1,7.14795092286596e-07,0.000845455553111218,"model_year_age_group_sex_education",0.000845455553111218,0,TRUE
"Model C",2015,"Age 10","Female","Post Secondary",1,1.60789344513907e-06,0.00126802738343423,"model_year_age_group_sex_education",0.00126802738343423,0,TRUE
"Model C",2015,"Age 10","Female","Primary",1,1.95518707472657e-07,0.000442174973819931,"model_year_age_group_sex_education",0.000442174973819931,0,TRUE
"Model C",2015,"Age 10","Female","Secondary",1,1.40296755937338e-05,0.00374562085557706,"model_year_age_group_sex_education",0.00374562085557706,0,TRUE
"Model C",2015,"Age 10","Male","No Formal Education",1,0.00432169052107507,0.0657395658722741,"model_year_age_group_sex_education",0.0657395658722741,0,TRUE
"Model C",2015,"Age 10","Male","Post Secondary",1,0.0781528169959442,0.279558253313946,"model_year_age_group_sex_education",0.279558253313946,0,TRUE
"Model C",2015,"Age 10","Male","Primary",1,0.0596156925675276,0.24416324982996,"model_year_age_group_sex_education",0.24416324982996,0,TRUE
"Model C",2015,"Age 10","Male","Secondary",1,0.0055192863569002,0.0742918996721729,"model_year_age_group_sex_education",0.0742918996721729,0,TRUE
"Model C",2015,"Age 11","Female","No Formal Education",1,1.42309172359559e-07,0.000377238879702979,"model_year_age_group_sex_education",0.000377238879702979,0,TRUE
"Model C",2015,"Age 11","Female","Post Secondary",1,6.53342414497091e-10,2.55605636576561e-05,"model_year_age_group_sex_education",2.55605636576561e-05,0,TRUE
"Model C",2015,"Age 11","Female","Primary",1,5.85100298724578e-08,0.00024188846576978,"model_year_age_group_sex_education",0.00024188846576978,0,TRUE
"Model C",2015,"Age 11","Female","Secondary",1,7.26266423628796e-07,0.00085221266338209,"model_year_age_group_sex_education",0.00085221266338209,0,TRUE
"Model C",2015,"Age 11","Male","No Formal Education",1,0.0838484818725798,0.289566023339376,"model_year_age_group_sex_education",0.289566023339376,0,TRUE
"Model C",2015,"Age 11","Male","Post Secondary",1,0.262234393046293,0.512088266850836,"model_year_age_group_sex_education",0.512088266850836,0,TRUE
"Model C",2015,"Age 11","Male","Primary",1,0.0490357908757717,0.221440264802433,"model_year_age_group_sex_education",0.221440264802433,0,TRUE
"Model C",2015,"Age 11","Male","Secondary",1,0.00800961571936296,0.0894964564626051,"model_year_age_group_sex_education",0.0894964564626051,0,TRUE
"Model C",2016,"Age 01","Female","No Formal Education",1,0.00073760436413981,0.0271588726595897,"model_year_age_group_sex_education",0.0271588726595897,0,TRUE
"Model C",2016,"Age 01","Female","Post Secondary",1,1.94553130957999e-06,0.00139482303880456,"model_year_age_group_sex_education",0.00139482303880456,0,TRUE
"Model C",2016,"Age 01","Female","Primary",1,0.000881060900197751,0.0296826700314805,"model_year_age_group_sex_education",0.0296826700314805,0,TRUE
"Model C",2016,"Age 01","Female","Secondary",1,5.21878180058851e-05,0.00722411364846132,"model_year_age_group_sex_education",0.00722411364846132,0,TRUE
"Model C",2016,"Age 01","Male","No Formal Education",1,0.0112952966261886,0.106279333015354,"model_year_age_group_sex_education",0.106279333015354,0,TRUE
"Model C",2016,"Age 01","Male","Post Secondary",1,2.02894314645074e-08,0.000142440975370528,"model_year_age_group_sex_education",0.000142440975370528,0,TRUE
"Model C",2016,"Age 01","Male","Primary",1,2.84409223110196e-05,0.00533300312310236,"model_year_age_group_sex_education",0.00533300312310236,0,TRUE
"Model C",2016,"Age 01","Male","Secondary",1,0.017224982097201,0.131243979279817,"model_year_age_group_sex_education",0.131243979279817,0,TRUE
"Model C",2016,"Age 02","Female","No Formal Education",1,0.000140523851670613,0.0118542756704327,"model_year_age_group_sex_education",0.0118542756704327,0,TRUE
"Model C",2016,"Age 02","Female","Post Secondary",1,1.76942593070315e-06,0.0013301977036152,"model_year_age_group_sex_education",0.0013301977036152,0,TRUE
"Model C",2016,"Age 02","Female","Primary",1,0.00101180696202882,0.0318089132481577,"model_year_age_group_sex_education",0.0318089132481577,0,TRUE
"Model C",2016,"Age 02","Female","Secondary",1,2.25011040401866e-05,0.00474353286487894,"model_year_age_group_sex_education",0.00474353286487894,0,TRUE
"Model C",2016,"Age 02","Male","No Formal Education",1,0.000105519023331076,0.0102722452916135,"model_year_age_group_sex_education",0.0102722452916135,0,TRUE
"Model C",2016,"Age 02","Male","Post Secondary",1,0.0146513862673268,0.121042910851181,"model_year_age_group_sex_education",0.121042910851181,0,TRUE
"Model C",2016,"Age 02","Male","Primary",1,0.00281872660980114,0.0530916811732416,"model_year_age_group_sex_education",0.0530916811732416,0,TRUE
"Model C",2016,"Age 02","Male","Secondary",1,0.00815345645870388,0.0902964919512595,"model_year_age_group_sex_education",0.0902964919512595,0,TRUE
"Model C",2016,"Age 03","Female","No Formal Education",1,0.000294660569690635,0.0171656799949969,"model_year_age_group_sex_education",0.0171656799949969,0,TRUE
"Model C",2016,"Age 03","Female","Post Secondary",1,9.57635123252402e-07,0.000978588331859931,"model_year_age_group_sex_education",0.000978588331859931,0,TRUE
"Model C",2016,"Age 03","Female","Primary",1,0.000160914137994624,0.0126851936522319,"model_year_age_group_sex_education",0.0126851936522319,0,TRUE
"Model C",2016,"Age 03","Female","Secondary",1,2.79212826305957e-05,0.00528405929476531,"model_year_age_group_sex_education",0.00528405929476531,0,TRUE
"Model C",2016,"Age 03","Male","No Formal Education",1,0.00342362416039791,0.0585117437818932,"model_year_age_group_sex_education",0.0585117437818932,0,TRUE
"Model C",2016,"Age 03","Male","Post Secondary",1,0.00249878919191673,0.049987890452756,"model_year_age_group_sex_education",0.049987890452756,0,TRUE
"Model C",2016,"Age 03","Male","Primary",1,0.00519495539019641,0.0720760389463545,"model_year_age_group_sex_education",0.0720760389463545,0,TRUE
"Model C",2016,"Age 03","Male","Secondary",1,0.0274827301254649,0.165779160709255,"model_year_age_group_sex_education",0.165779160709255,0,TRUE
"Model C",2016,"Age 04","Female","No Formal Education",1,0.000168990575278941,0.0129996375056746,"model_year_age_group_sex_education",0.0129996375056746,0,TRUE
"Model C",2016,"Age 04","Female","Post Secondary",1,4.6879527025031e-06,0.00216516805410183,"model_year_age_group_sex_education",0.00216516805410183,0,TRUE
"Model C",2016,"Age 04","Female","Primary",1,7.2752353847113e-05,0.00852949903846134,"model_year_age_group_sex_education",0.00852949903846134,0,TRUE
"Model C",2016,"Age 04","Female","Secondary",1,3.05421162394549e-05,0.00552649221834745,"model_year_age_group_sex_education",0.00552649221834745,0,TRUE
"Model C",2016,"Age 04","Male","No Formal Education",1,0.00154339406394039,0.0392860543188087,"model_year_age_group_sex_education",0.0392860543188087,0,TRUE
"Model C",2016,"Age 04","Male","Post Secondary",1,0.00712522857213963,0.084411069014316,"model_year_age_group_sex_education",0.084411069014316,0,TRUE
"Model C",2016,"Age 04","Male","Primary",1,0.0215528587903596,0.146808919314732,"model_year_age_group_sex_education",0.146808919314732,0,TRUE
"Model C",2016,"Age 04","Male","Secondary",1,0.00794026819596792,0.0891081825421657,"model_year_age_group_sex_education",0.0891081825421657,0,TRUE
"Model C",2016,"Age 05","Female","No Formal Education",1,0.000123979279103336,0.0111345982910627,"model_year_age_group_sex_education",0.0111345982910627,0,TRUE
"Model C",2016,"Age 05","Female","Post Secondary",1,8.95999345288246e-06,0.00299332481579972,"model_year_age_group_sex_education",0.00299332481579972,0,TRUE
"Model C",2016,"Age 05","Female","Primary",1,2.14013908449522e-05,0.00462616372872299,"model_year_age_group_sex_education",0.00462616372872299,0,TRUE
"Model C",2016,"Age 05","Female","Secondary",1,3.16181043793626e-05,0.00562299781072007,"model_year_age_group_sex_education",0.00562299781072007,0,TRUE
"Model C",2016,"Age 05","Male","No Formal Education",1,0.0483378193822819,0.219858634995949,"model_year_age_group_sex_education",0.219858634995949,0,TRUE
"Model C",2016,"Age 05","Male","Post Secondary",1,0.000926091696076909,0.0304317547321364,"model_year_age_group_sex_education",0.0304317547321364,0,TRUE
"Model C",2016,"Age 05","Male","Primary",1,0.0203170814544878,0.142538000036789,"model_year_age_group_sex_education",0.142538000036789,0,TRUE
"Model C",2016,"Age 05","Male","Secondary",1,0.0201480727036964,0.141943906891759,"model_year_age_group_sex_education",0.141943906891759,0,TRUE
